ID,pais,edad,año_nacimiento,sexo,años_educacion,estado_marital,decil_ingresos,satisfaccion_vida,felicidad,reuniones_sociales,deporte,horas_trabajo,problemas_sueño,interes_politica,confianza_politicos,importancia_tradiciones,uso_internet,sinceridad,nivel_entendimiento,generacion,region,grupo
80635,SI,57.0,1966.0,hombre,11.0,casado legalmente,4.0,8.0,10.0,4.0,2.0,50.0,2.0,4.0,2.0,3.0,4.0,bastante,a menudo,gen x,Resto Europa,Resto_mundo
80640,SI,37.0,1986.0,hombre,15.0,soltero,7.0,5.0,6.0,4.0,4.0,40.0,3.0,4.0,1.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
80709,SI,56.0,1967.0,mujer,8.0,desconocido,8.0,10.0,9.0,5.0,7.0,40.0,1.0,3.0,0.0,1.0,2.0,bastante,a menudo,gen x,Resto Europa,Resto_mundo
80747,SI,49.0,1974.0,hombre,12.0,divorciado legalmente,6.0,10.0,8.0,6.0,7.0,40.0,1.0,4.0,3.0,2.0,5.0,mucho,a menudo,gen x,Resto Europa,Resto_mundo
80761,SI,52.0,1971.0,hombre,11.0,soltero,6.0,6.0,7.0,4.0,2.0,40.0,1.0,3.0,1.0,3.0,5.0,medio,casi siempre,gen x,Resto Europa,Resto_mundo
80803,SI,52.0,1971.0,hombre,12.0,desconocido,7.0,8.0,9.0,6.0,0.0,50.0,1.0,2.0,3.0,1.0,5.0,mucho,casi nunca,gen x,Resto Europa,Resto_mundo
80827,SI,57.0,1966.0,hombre,14.0,soltero,3.0,1.0,1.0,2.0,0.0,40.0,3.0,3.0,1.0,4.0,5.0,bastante,casi siempre,gen x,Resto Europa,Resto_mundo
80833,SI,55.0,1968.0,mujer,17.0,desconocido,6.0,7.0,7.0,4.0,3.0,40.0,2.0,2.0,4.0,3.0,5.0,bastante,casi siempre,gen x,Resto Europa,Resto_mundo
80860,SI,67.0,1956.0,mujer,8.0,desconocido,3.0,8.0,6.0,2.0,3.0,45.0,2.0,2.0,6.0,1.0,3.0,medio,de vez en cuanto,baby boomers,Resto Europa,Resto_mundo
80867,SI,57.0,1966.0,mujer,12.0,desconocido,8.0,8.0,7.0,4.0,4.0,32.0,1.0,2.0,4.0,2.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
80896,SI,49.0,1974.0,mujer,17.0,desconocido,10.0,9.0,8.0,4.0,2.0,46.0,1.0,2.0,6.0,2.0,5.0,casi nada,casi siempre,gen x,Resto Europa,Resto_mundo
80914,SI,51.0,1972.0,hombre,17.0,soltero,7.0,7.0,7.0,6.0,2.0,40.0,2.0,2.0,0.0,3.0,5.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
80935,SI,66.0,1957.0,mujer,7.0,viudo,1.0,10.0,6.0,5.0,7.0,42.0,2.0,3.0,2.0,3.0,1.0,bastante,casi siempre,baby boomers,Resto Europa,Resto_mundo
80960,SI,68.0,1955.0,mujer,14.0,soltero,3.0,8.0,9.0,6.0,7.0,40.0,1.0,1.0,0.0,6.0,4.0,medio,a menudo,baby boomers,Resto Europa,Resto_mundo
80972,SI,74.0,1949.0,hombre,11.0,desconocido,5.0,8.0,9.0,3.0,6.0,70.0,1.0,3.0,3.0,1.0,1.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
81026,SI,67.0,1956.0,mujer,8.0,desconocido,4.0,8.0,8.0,5.0,4.0,40.0,1.0,3.0,4.0,2.0,5.0,bastante,a menudo,baby boomers,Resto Europa,Resto_mundo
81058,SI,53.0,1970.0,mujer,12.0,soltero,5.0,8.0,9.0,3.0,2.0,40.0,2.0,3.0,0.0,2.0,2.0,mucho,casi siempre,gen x,Resto Europa,Resto_mundo
81076,SI,76.0,1947.0,mujer,9.0,divorciado legalmente,2.0,8.0,8.0,3.0,3.0,40.0,2.0,3.0,6.0,2.0,5.0,mucho,a menudo,baby boomers,Resto Europa,Resto_mundo
81110,SI,76.0,1947.0,mujer,8.0,desconocido,2.0,8.0,6.0,2.0,0.0,40.0,3.0,2.0,5.0,2.0,1.0,medio,de vez en cuanto,baby boomers,Resto Europa,Resto_mundo
81177,SI,43.0,1980.0,mujer,12.0,desconocido,7.0,6.0,6.0,4.0,7.0,40.0,3.0,4.0,0.0,2.0,5.0,bastante,a menudo,gen x,Resto Europa,Resto_mundo
81213,SI,29.0,1994.0,mujer,19.0,soltero,9.0,8.0,8.0,6.0,4.0,38.0,2.0,2.0,3.0,2.0,5.0,mucho,casi siempre,millennials,Resto Europa,Resto_mundo
81236,SI,72.0,1951.0,mujer,13.0,divorciado legalmente,2.0,7.0,7.0,4.0,7.0,40.0,2.0,2.0,3.0,5.0,3.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
81249,SI,44.0,1979.0,hombre,13.0,soltero,6.0,8.0,8.0,5.0,0.0,40.0,2.0,3.0,1.0,3.0,5.0,mucho,a menudo,gen x,Resto Europa,Resto_mundo
81263,SI,73.0,1950.0,mujer,12.0,viudo,5.0,7.0,8.0,2.0,7.0,48.0,4.0,2.0,2.0,2.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
81268,SI,76.0,1947.0,hombre,12.0,desconocido,10.0,10.0,8.0,5.0,3.0,70.0,3.0,3.0,2.0,1.0,2.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
81284,SI,34.0,1989.0,hombre,16.0,soltero,10.0,9.0,9.0,6.0,0.0,21.0,1.0,1.0,6.0,6.0,5.0,mucho,a menudo,millennials,Resto Europa,Resto_mundo
81291,SI,21.0,2002.0,mujer,8.0,soltero,4.0,1.0,1.0,3.0,7.0,56.0,4.0,2.0,3.0,1.0,5.0,mucho,de vez en cuanto,gen z,Resto Europa,Resto_mundo
81314,SI,69.0,1954.0,mujer,8.0,viudo,1.0,5.0,4.0,4.0,5.0,55.0,3.0,2.0,5.0,1.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
81320,SI,17.0,2006.0,hombre,12.0,desconocido,6.0,6.0,7.0,6.0,4.0,39.0,1.0,4.0,4.0,3.0,3.0,bastante,casi nunca,gen z,Resto Europa,Resto_mundo
81350,SI,71.0,1952.0,mujer,10.0,desconocido,4.0,8.0,8.0,5.0,7.0,50.0,3.0,2.0,5.0,2.0,5.0,medio,a menudo,baby boomers,Resto Europa,Resto_mundo
81360,SI,49.0,1974.0,hombre,12.0,desconocido,6.0,10.0,10.0,6.0,4.0,60.0,1.0,2.0,4.0,2.0,5.0,bastante,a menudo,gen x,Resto Europa,Resto_mundo
81377,SI,23.0,2000.0,hombre,16.0,soltero,6.0,7.0,6.0,7.0,7.0,35.0,1.0,3.0,5.0,3.0,5.0,casi nada,casi siempre,gen z,Resto Europa,Resto_mundo
81383,SI,70.0,1953.0,hombre,12.0,desconocido,6.0,8.0,8.0,7.0,6.0,45.0,2.0,2.0,3.0,2.0,5.0,mucho,casi siempre,baby boomers,Resto Europa,Resto_mundo
81389,SI,55.0,1968.0,mujer,12.0,desconocido,5.0,7.0,8.0,4.0,7.0,0.0,2.0,4.0,2.0,2.0,5.0,bastante,a menudo,gen x,Resto Europa,Resto_mundo
81471,SI,55.0,1968.0,hombre,16.0,soltero,7.0,7.0,7.0,5.0,4.0,40.0,2.0,2.0,6.0,3.0,5.0,bastante,nunca,gen x,Resto Europa,Resto_mundo
81485,SI,62.0,1961.0,hombre,8.0,desconocido,9.0,10.0,8.0,2.0,7.0,60.0,2.0,1.0,5.0,3.0,1.0,mucho,a menudo,baby boomers,Resto Europa,Resto_mundo
81496,SI,82.0,1941.0,mujer,18.0,desconocido,3.0,8.0,8.0,2.0,0.0,40.0,1.0,1.0,5.0,2.0,2.0,poco,a menudo,silent generation,Resto Europa,Resto_mundo
81505,SI,54.0,1969.0,hombre,12.0,divorciado legalmente,6.0,5.0,6.0,4.0,0.0,80.0,2.0,4.0,1.0,5.0,4.0,bastante,casi siempre,gen x,Resto Europa,Resto_mundo
